"documents","link","keywords"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67848/mdgs-bangladesh.pdf","https://www.gov.uk/government/publications/maintaining-momentum-towards-the-mdgs-an-impact-evaluation-of-interventions-to-improve-maternal-and-child-health-and-nutrition-outcomes-in-bangladesh-evsum-mdgs-bangladesh","survey, performance, impact, interview, evaluation"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/290431/scho0805bjof-e-e.pdf","https://www.gov.uk/government/publications/quality-of-life-health-and-the-environment-agency",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/340205/HpaRpd005.pdf","https://www.gov.uk/government/publications/residential-magnetic-field-exposures-in-the-uk-sources","experimental, interview, impact, evaluation, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/291491/scho0605bjcm-e-e.pdf","https://www.gov.uk/government/publications/groundwater-surface-water-interactions-a-survey-of-uk-field-site-infrastructure",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/291492/scho0605bjcq-e-e.pdf","https://www.gov.uk/government/publications/groundwater-surface-water-interactions-a-survey-of-uk-field-site-infrastructure",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/329203/ifs-laboursupply.pdf","https://www.gov.uk/government/publications/did-working-families-tax-credit-work","monitoring, impact, performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/329258/ifs-did.pdf","https://www.gov.uk/government/publications/evaluating-the-labour-market-impact-of-working-families-tax-credit","experimental, interview, impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67852/evd2-inception-report.pdf","https://www.gov.uk/government/publications/evaluation-of-general-budget-support-joint-evaluation-of-general-budget-support-inception-report-evd2",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67853/ev659s.pdf","https://www.gov.uk/government/publications/rnrrs-evaluation-of-dfid-s-renewable-natural-resources-research-strategy-rnrss-1995-2005-ev659s",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67854/gbs-inception-report.pdf","https://www.gov.uk/government/publications/joint-evaluation-of-general-budget-support-1994-2004-burkina-faso-malawi-mozambique-nicaragua-rwanda-uganda-vietnam-final-inception-report-gbs-inception-report",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67855/er-ev657.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-s-country-programmes-country-study-lesotho-2000-2004-ev657",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67856/harmon-wp-15.pdf","https://www.gov.uk/government/publications/working-paper-15-evaluating-progress-towards-harmonisation-harmon-wp-15","interview, impact, evaluation, monitoring, realist, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67858/evsum-ev657.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-country-programmes-country-study-lesotho-2000-2004-evsum-ev657","evaluation, impact, performance, interview, realist, monitoring"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/290666/scho0305bivz-e-e.pdf","https://www.gov.uk/government/publications/performance-measures-for-flood-forecasting","evaluation, impact, interview, case study, performance, monitoring, cost benefit analysis, contribution analysis, focus group, realist, experimental, simulation, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/290668/scho0305biwa-e-e.pdf","https://www.gov.uk/government/publications/performance-measures-for-flood-forecasting","performance, impact, experimental, interview, evaluation, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67859/wp10.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and-women-s-empowerment-phase-ii-thematic-evaluation-enabling-environment-for-growth-and-investment-wp10","evaluation, impact, survey, interview, monitoring, cost benefit analysis, realist"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67860/wp14.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-policies-and-practices-on-gender-equality-and-women-s-empowerment-phase-ii-thematic-evaluation-modules-hiv-and-aids-wp14","focus group, survey, impact, performance, evaluation, monitoring"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67861/wp7.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and-women-s-empowerment","focus group, impact, survey, performance, monitoring"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67862/wp11.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and-women-s-empowerment-phase-ii-thematic-evaluation-education-wp11","focus group, survey, impact, performance, evaluation, monitoring, realist, case study, experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67863/wp12.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and-women-s-empowerment-phase-ii-thematic-evaluation-conflict-and-post-conflict-wp12","focus group, survey, impact, performance, evaluation, monitoring, realist, case study, experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67864/wp13.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and-women-s-empowerment-phase-ii-thematic-evaluation-migration-and-development-wp13","evaluation, impact, monitoring, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67865/wp9.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and--9","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67866/wp8.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and--10","survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605700/0912_CCL_Ofqual_Final_Report.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605751/Controlled_Assessment_in_MFL.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605698/0411_Ofqual_Cross-phase-Moderation-at-the-End-of-the-Early-Years-Foundation-Stage.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","monitoring, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605706/1011_IpsosMori_final_evaluation_of_the_introduction_of_controlled_assessment.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605701/0305_JohnWilmut_experience_of_summative_teacher_assessment.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605702/0307_IanColwill_qca_Improving_GCSE_internal_and_controlled_assessment.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605704/1205_QCA_Monitoring_Pupils_Progress_in_English.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605743/2013-06-11-review-of-controlled-assessment-in-GCSEs.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey, monitoring"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605697/0105_QCA_a-review-of-GCE-GCSE-courswork.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605708/0106_QCA_courseworkreport.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey, evaluation"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605726/0309_GordonStanley_et_al-Review_of_teacher_assessment-QCA.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605710/0804_Wilmut_and_Tuson-review-of-TA.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey, monitoring"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/605733/0506_QCA_teachers-views-coursework.pdf","https://www.gov.uk/government/publications/non-exam-assessment-research","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67867/ev656.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-country-programmes-country-study-bolivia-ev656","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67868/wp5.pdf","https://www.gov.uk/government/publications/evaluation-of-dfid-development-assistance-gender-equality-and--11","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/291545/scho1204bilg-e-e.pdf","https://www.gov.uk/government/publications/flow-and-level-criteria-for-coarse-fish-and-conservation-species","impact, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/291547/scho1204biri-e-e.pdf","https://www.gov.uk/government/publications/flow-and-level-criteria-for-coarse-fish-and-conservation-species","impact, monitoring, evaluation, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67869/cpp-lessons-process.pdf","https://www.gov.uk/government/publications/lessons-learned-from-the-process-of-the-joint-hmg-evaluation-of-the-conflict-prevention-pools","impact, monitoring, evaluation"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/67870/ev651.pdf","https://www.gov.uk/government/publications/evaluation-of-the-dfid-who-partnership-synthesis-report",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/290639/scho0904bidf-e-e.pdf","https://www.gov.uk/government/publications/method-for-assessing-the-heritage-value-of-net-fisheries","experimental, impact, monitoring, realist, survey"
