"documents","link"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-36-news-9-october","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/469407/hpr35-3615.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-35-news-2-october","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-34-news-25-september","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/464468/hpr33-3415.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-33-news-18-september","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-32-news-and-travel-11-september","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/460752/hpr3215.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-31-news-4-september","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/459983/hpr3115.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-30-news-28-august","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/458093/hpr3015.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-29-news-21-august","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/457411/hpr2915.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-28-news-14-august","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/464544/hpr2815.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-27-news-7-august","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/453304/hpr2715.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-26-news-24-july","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/451333/hpr2615.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-25-news-and-travel-17-july","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/458471/hpr2515_annttd.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-24-news-10-july","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/446133/hpr2415.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-23-news-3-july","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/442494/hpr2315.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-22-news-26-june","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/441554/hpr2215.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-21-news-19-june","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/438067/hpr2115.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-20-news-12-june","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/435592/hpr2015.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-19-news-5-june","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/434870/hpr1915.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-18-news-21-may","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/430195/hpr1815.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-17-news-and-travel-15-may","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/428288/hpr1715.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/427071/hpr15-1615.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-15-news-30-april","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/424473/hpr1415.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/424472/hpr12-1315.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/421003/hpr10-1115_v2.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-10-news-20-march","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-9-news-13-march","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/415351/hpr0915.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-8-news-6-march","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/412812/hpr0815.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-7-news-27-february","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/409070/hpr0715_pge_d.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-6-news-20-february","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/407374/hpr0615.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-5-news-13-february","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/405370/hpr0515_web-vrsn.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-4-news-6-february","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/402519/hpr0415.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-3-news-23-january","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/398217/hpr0315.pdf","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
"https://www.gov.uk/government/publications/health-protection-report-volume-9-2015/hpr-volume-9-issue-2-news-16-january","https://www.gov.uk/government/publications/health-protection-report-volume-9-2015"
